composition,material_id,target,composition_obj,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,max ionic char,avg ionic char
Pb3Cl4TeO3,1006,,Pb3 Cl4 Te1 O3,0.25,0.2357154334924506,0.2131753862039332,0.2029748340892729,0.2049872623816014,0.2100428077756165,0.075268817204301,0.8709677419354839,0.7956989247311828,0.3704789833822092,0.6106815960188394,0.1720430107526881,0.8421052631578947,0.9207920792079208,0.1287128712871287,0.9177033492822968,0.0960417572857764,0.9789473684210528,0.0616952669153057,0.8485547223230256,0.78685945540772,0.3471579426766604,0.6101834175974091,0.1417538498994576,0.0107088755811908,0.1860466947931079,0.175337819211917,0.076879840969534,0.1238325710472824,0.0413731724157847,0.8125,0.9411764705882352,0.1764705882352941,0.907235621521336,0.1239669421487602,1.0,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.4545454545454545,0.490358126721763,0.3333333333333333,0.1643192488262911,0.539906103286385,0.3755868544600939,0.3589415279556124,0.2495634966825747,0.3333333333333333,0.4106583072100314,0.8307210031347962,0.4200626959247649,0.6657167284126533,0.2923391797714966,0.7429467084639498,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.8333333333333334,0.5,0.7159090909090908,0.3966942148760329,1.0,0.0,1.0,1.0,0.3636363636363635,0.9256198347107436,0.0,0.0,1.0,1.0,0.2727272727272726,0.793388429752066,0.0,0.1785714285714285,0.9642857142857144,0.7857142857142857,0.4383116883116882,0.6092089728453365,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.6,0.4363636363636363,0.3966942148760329,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.1818181818181818,0.1363636363636363,0.0991735537190082,0.0901577761081893,0.0454545454545454,0.0314642451759364,0.2644570563750283,0.2329928111990919,0.1505383001409968,0.1298989690527931,0.1712372304199773,0.0,0.3174582961925379,0.3174582961925379,0.120810807682067,0.2860327105606848,0.3174582961925379,0.0,0.0,0.0,0.0,0.0,0.0,0.0440528634361233,0.9823788546255506,0.9383259911894272,0.4393271926311573,0.6729529981432264,0.2731277533039647,1.0,0.7159090909090908,0.3636363636363635,0.2727272727272726,0.3925008570272931,0.2375474982957964
Na0.5Pb1.75GeS4,1007,,Na0.5 Pb1.75 Ge1 S4,0.25,0.3743283276047687,0.3876741695568392,0.4137810329620193,0.4290546524258165,0.4401125591882564,0.1075268817204301,0.8709677419354839,0.7634408602150538,0.3526140155728587,0.5004794599363278,0.1612903225806451,0.0105263157894736,0.8613861386138614,0.8514851485148515,0.8225045372050817,0.2247950434945866,0.9157894736842104,0.0904631586727566,0.8485547223230256,0.7580915636502691,0.3222397442150564,0.5081661857594185,0.1278110074872405,0.0936888781540513,0.3143589245443018,0.2206700463902504,0.1412183571878182,0.1078706659121382,0.0982806465756014,0.0,0.8823529411764706,0.8823529411764706,0.8085855031667841,0.2473246135552912,0.9375,0.3333333333333333,0.8333333333333334,0.5,0.4770114942528736,0.356718192627824,0.3333333333333333,0.3474178403755869,0.6338028169014085,0.2863849765258216,0.4233446656953213,0.1705994986964992,0.3474178403755869,0.0438871473354232,0.5611285266457681,0.5172413793103449,0.4818938493135877,0.1756976878548078,0.5611285266457681,0.5,1.0,0.5,0.9655172413793104,0.1284185493460164,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5560344827586208,0.4565992865636145,0.8,0.0,1.0,1.0,0.3793103448275861,0.9417360285374552,0.0,0.0,1.0,1.0,0.2413793103448275,0.7324613555291318,0.0,0.0,0.9642857142857144,0.9642857142857144,0.395320197044335,0.5873959571938169,0.1785714285714285,0.0,1.0,1.0,0.0689655172413793,0.2568370986920331,0.0,0.0,0.8,0.8,0.5241379310344827,0.4185493460166468,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.1818181818181818,0.1363636363636363,0.122257053291536,0.0903686087990487,0.0909090909090909,0.1576844494892167,0.2143321982592508,0.056647748770034,0.1867178102208618,0.0243434680170004,0.1829455164585698,0.0,0.2804023939895581,0.2804023939895581,0.1614318270636743,0.2625557339053987,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,1.0,0.7004405286343612,0.6068661704390094,0.6781940945067494,0.2995594713656387,0.9655172413793104,0.5560344827586208,0.3793103448275861,0.2413793103448275,0.53578526267287,0.1583713299220345
LiAsS2,1008,,Li1 As1 S2,0.1666666666666666,0.358991629407657,0.3433370234366495,0.3514152421259991,0.3642390484459602,0.3756122117844676,0.021505376344086,0.3440860215053763,0.3225806451612903,0.1720430107526881,0.1720430107526881,0.1612903225806451,0.0,0.8613861386138614,0.8613861386138614,0.6763157894736842,0.6763157894736842,0.9157894736842104,0.024416682586254,0.3041813794244963,0.2797646968382423,0.1460550192463079,0.1581263601781885,0.1278110074872405,0.0982806465756014,0.2824869584850577,0.1842063119094563,0.1486201066424432,0.1338668518426144,0.0982806465756014,0.0,0.8823529411764706,0.8823529411764706,0.6734693877551021,0.6874999999999999,0.9375,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3474178403755869,0.4553990610328638,0.107981220657277,0.3908450704225352,0.0868544600938967,0.3474178403755869,0.0595611285266457,0.5611285266457681,0.5015673981191223,0.4043887147335423,0.3448275862068966,0.5611285266457681,0.5,1.0,0.5,0.875,0.3749999999999999,1.0,0.0,0.6666666666666666,0.6666666666666666,0.515625,0.5499999999999999,0.8,0.0,1.0,1.0,0.2499999999999999,0.7499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2142857142857142,0.2857142857142857,0.1785714285714285,0.0,1.0,1.0,0.25,0.7499999999999999,0.0,0.0,0.6,0.6,0.35,0.3499999999999999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.0909090909090909,0.0994627317439273,0.1829455164585698,0.0834827847146424,0.15387533106311,0.0581403707909193,0.1829455164585698,0.0,0.2804023939895581,0.2804023939895581,0.140201196994779,0.2804023939895581,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,1.0,0.7004405286343612,0.580396475770925,0.5616740088105727,0.2995594713656387,0.875,0.515625,0.2499999999999999,0.0,0.5130038211742693,0.3598023149925854
Cs4Ag9Sb4S12,1009,,Cs4 Ag9 Sb4 S12,0.25,0.2604795484685288,0.2503142780611765,0.2545932218070132,0.262554160157067,0.2706571876367187,0.1612903225806451,0.5806451612903226,0.4193548387096774,0.3744901742677048,0.3528825131372022,0.1612903225806451,0.0421052631578947,0.8613861386138614,0.8217821782178217,0.7157894736842105,0.423956442831216,0.9157894736842104,0.1278110074872405,0.5428058509401501,0.4149948434529095,0.3327801864006982,0.3392593306153783,0.1278110074872405,0.0755003294836689,0.320536415165175,0.2450360856815061,0.1827788360223286,0.1990472137262574,0.0982806465756014,0.0,0.8823529411764706,0.8823529411764706,0.6882477128782548,0.4839476813317478,0.9375,0.3333333333333333,0.8333333333333334,0.5,0.5517241379310346,0.361474435196195,0.3333333333333333,0.3474178403755869,1.0,0.6525821596244131,0.5177270519669743,0.2877861700524191,0.3474178403755869,0.0,0.5611285266457681,0.5611285266457681,0.3975786401470111,0.2707032604117356,0.5611285266457681,0.5,1.0,0.5,0.7758620689655172,0.4946492271105825,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3879310344827587,0.7419738406658739,0.8,0.0,1.0,1.0,0.4482758620689654,0.989298454221165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2536945812807882,0.2643111941566162,0.1785714285714285,0.0,1.0,1.0,0.4482758620689655,0.989298454221165,0.0,0.0,0.6,0.6,0.2482758620689655,0.4451843043995242,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.1363636363636363,0.0909090909090909,0.0768025078369906,0.0562101394443843,0.0909090909090909,0.0970715096481271,1.0,0.902928490351873,0.2762229441465419,0.3993252721950114,0.1829455164585698,0.0,0.2804023939895581,0.2804023939895581,0.1160285768232654,0.2720670077235189,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,1.0,0.7004405286343612,0.666413489290597,0.6072066503585515,0.2995594713656387,0.7758620689655172,0.3879310344827587,0.4482758620689654,0.0,0.5981128907461275,0.288500020668072
CuGa3Se5,1010,,Cu1 Ga3 Se5,0.1666666666666666,0.433356810817304,0.4225636354337186,0.4274131916615639,0.4364224158634991,0.4452987503877947,0.3010752688172043,0.3548387096774194,0.053763440860215,0.3381123058542413,0.0371697862737289,0.3548387096774194,0.6631578947368421,0.8712871287128713,0.2475247524752475,0.8444444444444446,0.1819363222871994,0.9263157894736842,0.257366681034763,0.3208008525052217,0.0634341714704587,0.301081415307699,0.0438209715500504,0.3208008525052217,0.0758468780437859,0.3527864341990921,0.2769395561553062,0.1344891369569827,0.097021020996493,0.126015032856479,0.625,0.8823529411764706,0.2941176470588235,0.8231292517006803,0.2160493827160493,0.9375,0.5,0.5,0.0,0.5,0.0,0.5,0.4178403755868544,0.4741784037558685,0.056338028169014,0.4272300469483568,0.0208659363588941,0.4178403755868544,0.3197492163009404,0.5517241379310345,0.2319749216300939,0.4517589690003482,0.2221448198459692,0.5517241379310345,0.5,1.0,0.5,0.9444444444444444,0.1975308641975308,1.0,0.0,0.6666666666666666,0.6666666666666666,0.4791666666666667,0.6419753086419752,0.8,1.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.5357142857142857,0.1785714285714285,0.4801587301587302,0.1234567901234567,0.5357142857142857,0.0,1.0,1.0,0.1111111111111111,0.3950617283950615,0.0,0.0,1.0,1.0,0.5555555555555556,0.5925925925925924,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.2272727272727272,0.1818181818181818,0.1313131313131313,0.1279461279461279,0.0909090909090909,0.0493076049943246,0.1841543700340522,0.1348467650397276,0.1477941732879304,0.080800437213604,0.1841543700340522,0.0,0.1017445562205526,0.1017445562205526,0.0565247534558625,0.1004884505882001,0.1017445562205526,0.0,0.0,0.0,0.0,0.0,0.0,0.052863436123348,0.9823788546255506,0.9295154185022028,0.2295643661282428,0.3926687333442105,0.052863436123348,0.9444444444444444,0.4791666666666667,0.9999999999999998,0.0,0.1388491150008398,0.1300364045514257
RuP2,1011,,Ru1 P2,0.0833333333333333,0.5789026494498102,0.5635845619183567,0.5676748962979851,0.5761624948553288,0.5837415101915121,0.1505376344086021,0.4623655913978494,0.3118279569892473,0.2544802867383512,0.2771804062126644,0.1505376344086021,0.5789473684210527,0.8118811881188119,0.2673267326732673,0.7684210526315789,0.2526315789473684,0.8631578947368421,0.123320169391543,0.4117914799355995,0.2884713105440564,0.2194772729062285,0.2564189427058279,0.123320169391543,0.0796247824226369,0.6807552658316246,0.6011304834089877,0.2800016102256328,0.5343382074746558,0.0796247824226369,0.4375,0.8235294117647058,0.4117647058823529,0.7142857142857143,0.3888888888888888,0.875,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.2962962962962963,0.3333333333333333,0.3568075117370892,0.539906103286385,0.1830985915492957,0.4178403755868544,0.162754303599374,0.3568075117370892,0.4388714733542319,0.4420062695924765,0.0031347962382445,0.4399164054336468,0.0027864855451062,0.4388714733542319,0.5,1.0,0.5,0.8333333333333334,0.4444444444444443,1.0,0.0,0.5,0.5,0.375,0.5333333333333332,0.6,0.0,0.7,0.7,0.2333333333333332,0.622222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.25,0.1071428571428571,0.1785714285714285,0.0952380952380952,0.1428571428571428,0.0,1.0,1.0,0.3333333333333333,0.8888888888888887,0.0,0.0,0.6,0.6,0.4,0.5333333333333332,0.6,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.1818181818181818,0.0454545454545454,0.1515151515151515,0.0404040404040404,0.1363636363636363,0.0714642451759364,0.1537365547804767,0.0822723096045403,0.1263124515789633,0.0731309418707025,0.1537365547804767,0.0,0.2069272889341653,0.2069272889341653,0.1379515259561101,0.1839353679414803,0.2069272889341653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8458149779735683,0.8458149779735683,0.2819383259911894,0.7518355359765051,0.0,0.8333333333333334,0.375,0.2333333333333332,0.0,2.7130801089920164e-05,2.4116267635484596e-05
AgGaS2,1014,,Ag1 Ga1 S2,0.1666666666666666,0.358991629407657,0.3433370234366495,0.3514152421259991,0.3642390484459602,0.3756122117844676,0.1612903225806451,0.4946236559139785,0.3333333333333333,0.2849462365591398,0.2473118279569892,0.1612903225806451,0.6736842105263158,0.8613861386138614,0.2277227722772277,0.8184210526315789,0.1947368421052631,0.9157894736842104,0.1278110074872405,0.4397685257699366,0.3119575182826961,0.2445444513701394,0.2334668877657977,0.1278110074872405,0.0758468780437859,0.320536415165175,0.2446895371213891,0.1482361465900409,0.1723002685751341,0.0982806465756014,0.625,0.8823529411764706,0.2941176470588235,0.7959183673469389,0.2499999999999999,0.9375,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4583333333333333,0.25,0.3333333333333333,0.3474178403755869,0.5352112676056338,0.1877934272300469,0.414319248826291,0.1338028169014084,0.3474178403755869,0.3197492163009404,0.5611285266457681,0.2413793103448276,0.4498432601880878,0.2225705329153605,0.5611285266457681,0.5,1.0,0.5,0.875,0.3749999999999999,1.0,0.0,0.6666666666666666,0.6666666666666666,0.421875,0.6999999999999998,0.8,0.0,1.0,1.0,0.4999999999999999,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,0.4285714285714285,0.25,0.2857142857142857,0.2142857142857142,0.1785714285714285,0.0,1.0,1.0,0.25,0.7499999999999999,0.0,0.0,1.0,1.0,0.45,0.5499999999999999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.2272727272727272,0.1818181818181818,0.1136363636363636,0.1136363636363636,0.0909090909090909,0.0970715096481271,0.1829455164585698,0.0858740068104426,0.1457463110102156,0.0743984108967082,0.1829455164585698,0.0,0.2804023939895581,0.2804023939895581,0.140201196994779,0.2804023939895581,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.2731277533039647,0.9823788546255506,0.7092511013215859,0.4636563876651982,0.5187224669603524,0.2995594713656387,0.875,0.421875,0.4999999999999999,0.0,0.1495065934179126,0.1301196888523538
CaI2,1015,,Ca1 I2,0.0833333333333333,0.5789026494498102,0.5635845619183567,0.5676748962979851,0.5761624948553288,0.5837415101915121,0.2043010752688172,0.5591397849462365,0.3548387096774194,0.4408602150537634,0.3154121863799283,0.5591397849462365,0.0631578947368421,0.9405940594059404,0.8811881188118812,0.687719298245614,0.8327485380116959,1.0,0.1607873936292404,0.518109645228737,0.3573222515994967,0.3990022280289047,0.3176197791995526,0.518109645228737,0.0978842160257706,0.289050378184243,0.1911661621584724,0.1616062700785948,0.1699254774741977,0.0978842160257706,0.0625,0.9411764705882352,0.8823529411764706,0.6734693877551021,0.8333333333333331,1.0,0.5,0.6666666666666666,0.1666666666666666,0.6111111111111112,0.1481481481481481,0.6666666666666666,0.5070422535211268,0.6807511737089202,0.1737089201877934,0.564945226917058,0.1544079290558164,0.5070422535211268,0.0658307210031347,0.5862068965517242,0.5203761755485893,0.4127481713688611,0.462556600487635,0.5862068965517242,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8333333333333334,0.8333333333333334,0.625,0.8888888888888886,1.0,0.0,1.0,1.0,0.6666666666666666,0.8888888888888886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.5714285714285714,0.5357142857142857,0.3928571428571428,0.4761904761904762,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1333333333333333,0.1777777777777777,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0303030303030303,0.0404040404040404,0.0454545454545454,0.2917593643586833,0.3393870601589103,0.0476276958002269,0.3235111615588347,0.0423357296002017,0.3393870601589103,0.0,0.1352349420603591,0.1352349420603591,0.0901566280402394,0.1202088373869858,0.1352349420603591,0.0,0.0,0.0,0.0,0.0,0.0,0.2731277533039647,0.9823788546255506,0.7092511013215859,0.5095447870778268,0.6304454233969653,0.2731277533039647,1.0,0.625,0.6666666666666666,0.0,0.5403132865023448,0.4802784768909727
GaAs0.99P0.01,1016,,Ga1 As0.99 P0.01,0.1666666666666666,0.5098485069627372,0.4688909301861198,0.437306881780256,0.4256848606907965,0.4170425488888457,0.1505376344086021,0.3440860215053763,0.1935483870967742,0.3323655913978495,0.0232064516129032,0.3225806451612903,0.7684210526315789,0.8217821782178217,0.099009900990099,0.8210000000000001,0.1051578947368421,0.7684210526315789,0.123320169391543,0.3041813794244963,0.1808612100329533,0.2925800160301533,0.0229706995207991,0.2827872647361399,0.0758468780437859,0.2824869584850577,0.2066400804412718,0.1781526073841097,0.2065820151798771,0.0758468780437859,0.75,0.8235294117647058,0.1176470588235294,0.7959183673469389,0.1249999999999999,0.75,0.3333333333333333,0.5,0.1666666666666666,0.4991666666666667,0.0033166666666665,0.5,0.3568075117370892,0.4272300469483568,0.0704225352112676,0.4199061032863849,0.0146478873239436,0.4272300469483568,0.3197492163009404,0.4388714733542319,0.1191222570532915,0.3777586206896551,0.1160188087774294,0.3197492163009404,1.0,1.0,0.0,1.0,0.0,1.0,0.2,0.5,0.3333333333333333,0.375,0.3999999999999999,0.2,0.0,1.0,1.0,0.9949999999999998,0.0199000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.5,0.3571428571428571,0.4624999999999999,0.07425,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.4,0.8,0.3999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.2272727272727272,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.2272727272727272,0.1200227014755959,0.1537365547804767,0.0337138533048808,0.1351030755094301,0.0301607480676685,0.1200227014755959,0.0,0.2069272889341653,0.2069272889341653,0.0010346364446708,0.0041178530497898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7224669603524229,0.7224669603524229,0.4941850220264316,0.4519982378854625,0.2731277533039647,1.0,0.375,0.9949999999999998,0.0,0.038478648165009,0.0365340328298936
Nd2O3,1018,,Nd2 O3,0.0833333333333333,0.5388081823366341,0.5078681911064612,0.4944621623096913,0.4964991602495499,0.5016818381705809,0.075268817204301,0.6344086021505376,0.5591397849462365,0.2989247311827957,0.5367741935483871,0.075268817204301,0.1894736842105263,0.8514851485148515,0.6732673267326733,0.6189473684210526,0.6871578947368421,0.9052631578947368,0.0616952669153057,0.5894598366712064,0.5277645697559006,0.272801094817666,0.5066539869656647,0.0616952669153057,0.0107088755811908,0.3360444632304102,0.3253355876492194,0.1408431106408785,0.3123221641432506,0.0107088755811908,0.125,0.8823529411764706,0.7647058823529411,0.6000000000000001,0.7799999999999998,0.9375,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.4333333333333333,0.6400000000000001,0.1666666666666666,0.1643192488262911,0.7981220657276995,0.6338028169014085,0.4178403755868544,0.6084507042253521,0.1643192488262911,0.1097178683385579,0.8307210031347962,0.7210031347962382,0.542319749216301,0.6921630094043888,0.8307210031347962,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.45,0.768,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.1142857142857142,0.2742857142857143,0.0,0.1785714285714285,0.1785714285714285,0.0,0.1785714285714285,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.24,0.384,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.7692307692307693,0.3076923076923077,0.7384615384615384,0.0,0.0909090909090909,0.4545454545454545,0.3636363636363636,0.2363636363636363,0.3490909090909092,0.0909090909090909,0.0314642451759364,0.2648808172531214,0.233416572077185,0.1248308740068104,0.2240799091940976,0.0314642451759364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440528634361233,0.8458149779735683,0.801762114537445,0.3647577092511012,0.769691629955947,0.0440528634361233,1.0,0.45,0.0,0.1142857142857142,0.7960620589004428,0.7642195765444247
GeO2,1019,,Ge1 O2,0.0833333333333333,0.5789026494498102,0.5635845619183567,0.5676748962979851,0.5761624948553288,0.5837415101915121,0.075268817204301,0.3333333333333333,0.2580645161290322,0.1612903225806451,0.2293906810035842,0.075268817204301,0.8210526315789474,0.8514851485148515,0.0792079207920792,0.8771929824561403,0.0748538011695906,0.9052631578947368,0.0616952669153057,0.294791772208524,0.2330965052932182,0.1393941020130452,0.2071968935939717,0.0616952669153057,0.0107088755811908,0.3143589245443018,0.3036500489631109,0.1119255585688944,0.2699111546338764,0.0107088755811908,0.8125,0.8823529411764706,0.1176470588235294,0.8775510204081634,0.111111111111111,0.9375,0.1666666666666666,0.5,0.3333333333333333,0.2777777777777777,0.2962962962962963,0.1666666666666666,0.1643192488262911,0.4178403755868544,0.2535211267605634,0.2488262910798122,0.2253521126760563,0.1643192488262911,0.3824451410658306,0.8307210031347962,0.4482758620689656,0.6812957157784744,0.3984674329501915,0.8307210031347962,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.6666666666666666,0.3333333333333333,0.625,0.3555555555555554,0.8,0.0,1.0,1.0,0.3333333333333332,0.8888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,0.4642857142857143,0.2857142857142857,0.2738095238095238,0.253968253968254,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,0.5333333333333333,0.3555555555555554,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.1212121212121212,0.0808080808080808,0.0909090909090909,0.0314642451759364,0.1576844494892167,0.1262202043132803,0.0735376466136965,0.1121957371673603,0.0314642451759364,0.0,0.0487711702534063,0.0487711702534063,0.0162570567511354,0.0433521513363611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440528634361233,0.9823788546255506,0.9383259911894272,0.356828193832599,0.8340675477239355,0.0440528634361233,1.0,0.625,0.3333333333333332,0.0,0.4343582444820155,0.386096217317347
